comm_i,comm_j,n_companies,exit_rate,failure_rate,risk_adjusted,avg_capital,geo_comp,type_comp,green_comp,stage_comp,size_comp,same_geo
1,23,121.0,9.090909090909092,7.43801652892562,1.6528925619834718,21.935643707942525,0.2642919538079391,0.02601402086509564,0.019286065922262664,0.08545234943902486,3.86328446658127,1
3,16,116.0,3.4482758620689653,0.8620689655172413,2.586206896551724,19.769384161568563,0.6100128381400756,0.2663442032993071,0.012522453914446886,0.18861991660945285,17.817302701946268,0
3,23,117.0,10.256410256410255,6.837606837606838,3.4188034188034173,23.317459823071662,0.08727902705857951,0.07985073821414217,0.023826701493480585,0.11866914700974981,1.537509666369008,1
7,16,164.0,5.487804878048781,0.6097560975609756,4.878048780487806,21.976275276899916,0.6137848491888951,0.23454065012879705,0.001922908836640147,0.0906787103198697,24.96019728196419,0
7,23,136.0,8.088235294117647,4.411764705882353,3.6764705882352935,23.566682368962436,0.06364703359392143,0.04698160351102381,0.009381338742393552,0.16892302457961125,41.239990317541455,1
16,23,14.0,0.0,0.0,0.0,48.036401709401694,0.622932438281379,0.18878562011922675,0.0113042475790337,0.17148496761346999,16.27979303557726,0
5,16,50.0,8.0,0.0,8.0,38.34102349772708,0.6786791138017706,0.02159551543106024,0.1401412019342259,0.21577446117684157,10.823321238612998,0
13,16,23.0,8.695652173913043,0.0,8.695652173913043,42.122774830242214,0.6487229356356724,0.06939567617943132,0.038664990284603885,0.19229239526013456,190.1320407123673,0
4,19,36.0,11.11111111111111,2.7777777777777777,8.333333333333332,28.495884952465833,0.7727318824052938,0.16954723228157872,0.04285162820194671,0.21264089522946694,170.09860330494445,0
7,15,157.0,6.369426751592357,1.910828025477707,4.45859872611465,9.301776065102988,0.5745400360373751,0.09809288184734759,0.15936374549819923,0.16272709037415756,48.407747926709305,0
10,13,25.0,16.0,0.0,16.0,47.092814025974015,0.6317736073320843,0.05372902828627955,0.015288045288045282,0.14588140542259787,216.23692717123916,0
10,15,71.0,5.633802816901409,0.0,5.633802816901409,11.646772350606907,0.4598739347278243,0.015884340367827796,0.13790970933828078,0.1118974113100572,2.657335814126723,0
13,15,24.0,12.5,0.0,12.5,24.56523088023088,0.5191672789011342,0.06957412985682193,0.1226216640502355,0.14425651469555886,213.57959135711243,0
14,15,39.0,12.82051282051282,0.0,12.82051282051282,20.3125141098218,0.5351216301705483,0.16372616503231993,0.26569858712715855,0.20066430320493137,65.20926093099922,0
15,19,12.0,8.333333333333332,0.0,8.333333333333332,44.925013888888884,0.586234315186544,0.2116639858121925,0.07794748472637465,0.19088659683951767,171.47901520132854,0
7,12,120.0,5.0,5.0,0.0,14.579376987158502,0.09803421938400121,0.04314647851387854,0.06016478252538803,0.12199860464630385,51.048324544115374,1
1,6,591.0,5.922165820642978,4.568527918781726,1.3536379018612523,7.451071957958118,0.3020701306688589,0.07275459015037851,0.02061663190800111,0.15500741177582814,14.956548849240052,1
1,10,172.0,2.9069767441860463,2.9069767441860463,0.0,10.500442683531745,0.44136049293466784,0.09301502863769529,0.007213368504737758,0.06407750974715254,13.688377889875847,0
1,13,119.0,9.243697478991598,3.361344537815126,5.882352941176471,26.067547004230953,0.42821417658443806,0.14630355128837672,0.008074676783307524,0.14425357135745212,202.5485492813633,0
3,10,128.0,3.90625,4.6875,-0.78125,14.388240457294026,0.6008284542222473,0.14652991089918982,0.03589939891100549,0.11529255000408803,8.287583756925569,0
3,14,308.0,8.441558441558442,4.545454545454546,3.896103896103896,20.737868542915415,0.3536818429767328,0.03327355294827768,0.0918894788778723,0.18335581186434047,59.57901298820038,0
6,10,83.0,2.4096385542168677,0.0,2.4096385542168677,13.318329397874853,0.6295288853783643,0.020337451185867085,0.013403263403263352,0.15755210626878108,1.2681709593642054,0
6,14,138.0,5.072463768115942,5.072463768115942,0.0,18.923212668663034,0.3729158532680697,0.1593327453894376,0.11438561438561443,0.24175798908323623,69.13476770449016,0
6,23,66.0,3.0303030303030303,4.545454545454546,-1.5151515151515156,14.35707943423184,0.1126416596354731,0.04678762558640009,0.0013305659857384454,0.17317624338020735,11.093264382658782,1
10,23,13.0,7.6923076923076925,7.6923076923076925,0.0,41.281667277167266,0.6170362149386776,0.06708852844307049,0.012072697417524907,0.0979767258458545,9.825093423294577,0
13,23,16.0,18.75,12.5,6.25,55.412406250000004,0.45355825392560534,0.12054790438068394,0.02736074270557019,0.1990416725583119,206.41183374794457,0
14,23,40.0,17.5,0.0,17.5,39.52740681818182,0.30547873647309437,0.11297401210721249,0.11571618037135288,0.18257422042861274,58.04150332183137,0
3,9,112.0,7.142857142857142,8.035714285714286,-0.8928571428571441,19.051061523955845,0.34606201092649924,0.011292258621939066,0.01927674678238155,0.27356763919404825,30.40773600772117,1
7,9,154.0,7.792207792207792,5.194805194805195,2.5974025974025974,20.579980778019312,0.33851731328553064,0.02164271492506092,0.03372210953346858,0.12669377724548228,12.36976397618929,1
9,14,48.0,12.5,6.25,6.25,36.59875719072594,0.4535647290189142,0.04455740100256163,0.07261273209549074,0.17778564831105056,29.171276980479213,0
1,4,586.0,4.948805460750854,6.655290102389079,-1.7064846416382258,7.145114222226371,0.5397302932991029,0.12042426452940229,0.09560048430911508,0.11229113861159898,9.650630179365056,0
3,4,427.0,5.85480093676815,6.0889929742388755,-0.23419203747072537,8.743866753648799,0.6079147392910335,0.17372880049380238,0.13871325172485832,0.08440708498759623,4.249836046414778,0
4,7,554.0,6.859205776173286,4.1516245487364625,2.7075812274368234,11.708500713526545,0.5689972255303907,0.14121494647464644,0.12426788897377129,0.2101851691072697,47.02733603032524,0
4,13,140.0,7.142857142857142,7.142857142857142,0.0,14.928639336463835,0.15314875053413046,0.026165951664114534,0.08752580752580755,0.2004332967124384,212.19917946072837,1
4,14,254.0,6.299212598425196,4.330708661417323,1.9685039370078732,15.07919357020845,0.3116398035881022,0.20640037178984255,0.23060273060273062,0.21776818723110986,63.82884903461516,1
3,19,28.0,3.571428571428571,7.142857142857142,-3.571428571428571,34.33059130849309,0.7503955714411922,0.3363547349763013,0.09586162352291161,0.19643981622643605,165.84876725852968,0
3,21,118.0,7.627118644067797,5.084745762711865,2.5423728813559316,16.059692077474025,0.11962244917729256,0.1758369040594061,0.02961075341923049,0.11096381212602988,1.1820895874720954,1
7,21,130.0,11.538461538461538,5.384615384615385,6.153846153846153,17.792163915250782,0.15378371168356994,0.1433348899907209,0.04405611617031752,0.1459717116487352,41.59541039643837,1
14,21,51.0,13.725490196078432,3.9215686274509802,9.803921568627452,25.391695758489877,0.3854169050388786,0.2084946587780692,0.0622787254586418,0.13628930970946773,58.396923400728284,0
1,9,130.0,5.384615384615385,4.615384615384616,0.7692307692307692,14.464764735779873,0.28800083970642765,0.04261363950464038,0.0623895141981248,0.19192932022156958,25.00694187477089,1
1,21,116.0,12.068965517241379,6.0344827586206895,6.0344827586206895,13.939348579354718,0.23554083624758906,0.12255073924997376,0.07272352083497374,0.07160481486836083,4.218704545478182,1
4,9,56.0,3.571428571428571,7.142857142857142,-3.571428571428571,13.291130608532882,0.6755235533230659,0.16259965860237602,0.15798999850723988,0.25838759702088904,34.65757205413595,0
4,21,66.0,13.636363636363635,3.0303030303030303,10.606060606060606,13.459473701234396,0.6313475788731128,0.002145165449280954,0.16832400514408882,0.13701787616573827,5.431925633886873,0
4,23,56.0,10.714285714285714,1.7857142857142856,8.928571428571427,16.321446733821734,0.569740092700752,0.09457341775467827,0.11488655023137774,0.11499716330899439,5.787345712783786,0
